TERM,PATHWAYS,INTERACTIONS
wbgene00047577,0,0
wbgene00047578,0,0
wbgene00047580,0,0
wbgene00047583,0,0
wbgene00047584,0,0
wbgene00047587,0,0
wbgene00047593,0,0
wbgene00047592,0,0
wbgene00047595,0,0
wbgene00047596,0,0
wbgene00047601,0,0
wbgene00047603,0,0
wbgene00047609,0,0
wbgene00047613,0,0
wbgene00047614,0,0
wbgene00047617,0,0
wbgene00047619,0,0
wbgene00047620,0,0
wbgene00047626,0,0
wbgene00047627,0,0
wbgene00047629,0,0
wbgene00047633,0,0
wbgene00047636,0,0
wbgene00047644,0,0
wbgene00047646,0,0
wbgene00047647,0,0
wbgene00047650,0,0
wbgene00047653,0,0
wbgene00047655,0,0
wbgene00047656,0,0
wbgene00047664,0,0
wbgene00047666,0,0
wbgene00047667,0,0
wbgene00047677,0,0
wbgene00047680,0,0
wbgene00047690,0,0
wbgene00047696,0,0
wbgene00047699,0,0
wbgene00047697,0,0
wbgene00047702,0,0
wbgene00047704,0,0
wbgene00047705,0,0
wbgene00047707,0,0
wbgene00047716,0,0
wbgene00047719,0,0
wbgene00047717,0,0
wbgene00047720,0,0
wbgene00047722,0,0
wbgene00047723,0,0
wbgene00047728,0,0
wbgene00047729,0,0
wbgene00047730,0,0
wbgene00047731,0,0
wbgene00047735,0,0
wbgene00047736,0,0
wbgene00047738,0,0
wbgene00047739,0,0
wbgene00047742,0,0
wbgene00047743,0,0
wbgene00047748,0,0
wbgene00047745,0,0
wbgene00047753,0,0
wbgene00047754,0,0
wbgene00047760,0,0
wbgene00047761,0,0
wbgene00047764,0,0
wbgene00047767,0,0
wbgene00047769,0,0
wbgene00047770,0,0
wbgene00047772,0,0
wbgene00047776,0,0
wbgene00047777,0,0
wbgene00047778,0,0
wbgene00047779,0,0
wbgene00047783,0,0
wbgene00047782,0,0
wbgene00047786,0,0
wbgene00047792,0,0
wbgene00047793,0,0
wbgene00047799,0,0
wbgene00047800,0,0
wbgene00047803,0,0
wbgene00047801,0,0
wbgene00047805,0,0
wbgene00047806,0,0
wbgene00047808,0,0
wbgene00047810,0,0
wbgene00047811,0,0
wbgene00047814,0,0
wbgene00047815,0,0
wbgene00047818,0,0
wbgene00047817,0,0
wbgene00047819,0,0
wbgene00047820,0,0
wbgene00047821,0,0
wbgene00047826,0,0
wbgene00047822,0,0
wbgene00047828,0,0
wbgene00047832,0,0
wbgene00047829,0,0
wbgene00047834,0,0
wbgene00047835,0,0
wbgene00047836,0,0
wbgene00047837,0,0
wbgene00047838,0,0
wbgene00047840,0,0
wbgene00047839,0,0
wbgene00047841,0,0
wbgene00047842,0,0
wbgene00047843,0,0
wbgene00047844,0,0
wbgene00047846,0,0
wbgene00047850,0,0
wbgene00047849,0,0
wbgene00047853,0,0
wbgene00047854,0,0
wbgene00047855,0,0
wbgene00047856,0,0
wbgene00047857,0,0
wbgene00047859,0,0
wbgene00047860,0,0
wbgene00047862,0,0
wbgene00047864,0,0
wbgene00047866,0,0
wbgene00047867,0,0
wbgene00047870,0,0
wbgene00047871,0,0
wbgene00047872,0,0
wbgene00047876,0,0
wbgene00047877,0,0
wbgene00047878,0,0
wbgene00047880,0,0
wbgene00047879,0,0
wbgene00047881,0,0
wbgene00047886,0,0
wbgene00047892,0,0
wbgene00047896,0,0
wbgene00047897,0,0
wbgene00047898,0,0
wbgene00047900,0,0
wbgene00047902,0,0
wbgene00047901,0,0
wbgene00047903,0,0
wbgene00047905,0,0
wbgene00047908,0,0
wbgene00047909,0,0
wbgene00047911,0,0
wbgene00047913,0,0
wbgene00047915,0,0
wbgene00047917,0,0
wbgene00047916,0,0
wbgene00047919,0,0
wbgene00047924,0,0
wbgene00047922,0,0
wbgene00047926,0,0
wbgene00047929,0,0
wbgene00047931,0,0
wbgene00047935,0,0
wbgene00047932,0,0
wbgene00047937,0,0
wbgene00047940,0,0
wbgene00047948,0,0
wbgene00047938,0,0
wbgene00047949,0,0
wbgene00047954,0,0
wbgene00047950,0,0
wbgene00047956,0,0
wbgene00047960,0,0
wbgene00047958,0,0
wbgene00047961,0,0
wbgene00047964,0,0
wbgene00047962,0,0
wbgene00047967,0,0
wbgene00047968,0,0
wbgene00047969,0,0
wbgene00047974,0,0
wbgene00047976,0,0
wbgene00047979,0,0
wbgene00047977,0,0
wbgene00047981,0,0
wbgene00047983,0,0
wbgene00047986,0,0
wbgene00047987,0,0
wbgene00047988,0,0
wbgene00047992,0,0
wbgene00047989,0,0
wbgene00047996,0,0
wbgene00047998,0,0
wbgene00048000,0,0
wbgene00048002,0,0
wbgene00048004,0,0
wbgene00048005,0,0
wbgene00048006,0,0
wbgene00048008,0,0
wbgene00048009,0,0
wbgene00048011,0,0
wbgene00048010,0,0
wbgene00048012,0,0
wbgene00048014,0,0
wbgene00048016,0,0
wbgene00048017,0,0
wbgene00048018,0,0
wbgene00048019,0,0
wbgene00048020,0,0
wbgene00048021,0,0
wbgene00048023,0,0
wbgene00048027,0,0
wbgene00048024,0,0
wbgene00048030,0,0
wbgene00048031,0,0
wbgene00048032,0,0
wbgene00048033,0,0
wbgene00048034,0,0
wbgene00048035,0,0
wbgene00048037,0,0
wbgene00048040,0,0
wbgene00048043,0,0
wbgene00048044,0,0
wbgene00048047,0,0
wbgene00048048,0,0
wbgene00048050,0,0
wbgene00048052,0,0
wbgene00048051,0,0
wbgene00048053,0,0
wbgene00048056,0,0
wbgene00048054,0,0
wbgene00048058,0,0
wbgene00048059,0,0
wbgene00048060,0,0
wbgene00048063,0,0
wbgene00048066,0,0
wbgene00048068,0,0
wbgene00048069,0,0
wbgene00048071,0,0
wbgene00048073,0,0
wbgene00048078,0,0
wbgene00048083,0,0
wbgene00048084,0,0
wbgene00048085,0,0
wbgene00048091,0,0
wbgene00048089,0,0
wbgene00048092,0,0
wbgene00048093,0,0
wbgene00048094,0,0
wbgene00048095,0,0
wbgene00048096,0,0
wbgene00048097,0,0
wbgene00048098,0,0
wbgene00048099,0,0
wbgene00048100,0,0
wbgene00048102,0,0
wbgene00048101,0,0
wbgene00048105,0,0
wbgene00048106,0,0
wbgene00048108,0,0
wbgene00048111,0,0
wbgene00048113,0,0
wbgene00048115,0,0
wbgene00048116,0,0
wbgene00048119,0,0
wbgene00048121,0,0
wbgene00048122,0,0
wbgene00048123,0,0
wbgene00048124,0,0
wbgene00048125,0,0
wbgene00048127,0,0
wbgene00048126,0,0
wbgene00048131,0,0
wbgene00048134,0,0
wbgene00048135,0,0
wbgene00048136,0,0
wbgene00048137,0,0
wbgene00048139,0,0
wbgene00048138,0,0
wbgene00048140,0,0
wbgene00048142,0,0
wbgene00048141,0,0
wbgene00048143,0,0
wbgene00048144,0,0
wbgene00048145,0,0
wbgene00048146,0,0
wbgene00048149,0,0
wbgene00048152,0,0
wbgene00048151,0,0
wbgene00048153,0,0
wbgene00048154,0,0
wbgene00048155,0,0
wbgene00048156,0,0
wbgene00048157,0,0
wbgene00048159,0,0
wbgene00048161,0,0
wbgene00048164,0,0
wbgene00048163,0,0
wbgene00048165,0,0
wbgene00048168,0,0
wbgene00048170,0,0
wbgene00048172,0,0
wbgene00048171,0,0
wbgene00048173,0,0
wbgene00048174,0,0
wbgene00048176,0,0
wbgene00048177,0,0
wbgene00048178,0,0
wbgene00048179,0,0
wbgene00048181,0,0
wbgene00048182,0,0
wbgene00048185,0,0
wbgene00048186,0,0
wbgene00048187,0,0
wbgene00048189,0,0
wbgene00048188,0,0
wbgene00048191,0,0
wbgene00048192,0,0
wbgene00048193,0,0
wbgene00048194,0,0
wbgene00048195,0,0
wbgene00048198,0,0
wbgene00048197,0,0
wbgene00048199,0,0
wbgene00048202,0,0
wbgene00048203,0,0
wbgene00048206,0,0
wbgene00048207,0,0
wbgene00048217,0,0
wbgene00048218,0,0
wbgene00048219,0,0
wbgene00048220,0,0
wbgene00048221,0,0
wbgene00048224,0,0
wbgene00048226,0,0
wbgene00048228,0,0
wbgene00048232,0,0
wbgene00048229,0,0
wbgene00048233,0,0
wbgene00048239,0,0
wbgene00048240,0,0
wbgene00048241,0,0
wbgene00048242,0,0
wbgene00048243,0,0
wbgene00048244,0,0
wbgene00048246,0,0
wbgene00048247,0,0
wbgene00048249,0,0
wbgene00048251,0,0
wbgene00048254,0,0
wbgene00048253,0,0
wbgene00048255,0,0
wbgene00048256,0,0
wbgene00048257,0,0
wbgene00048258,0,0
wbgene00048259,0,0
wbgene00048261,0,0
wbgene00048263,0,0
wbgene00048265,0,0
wbgene00048269,0,0
wbgene00048271,0,0
wbgene00048272,0,0
wbgene00048274,0,0
wbgene00048275,0,0
wbgene00048277,0,0
wbgene00048278,0,0
wbgene00048279,0,0
wbgene00048280,0,0
wbgene00048283,0,0
wbgene00048281,0,0
wbgene00048284,0,0
wbgene00048286,0,0
wbgene00048287,0,0
wbgene00048289,0,0
wbgene00048290,0,0
wbgene00048291,0,0
wbgene00048292,0,0
wbgene00048296,0,0
wbgene00048293,0,0
wbgene00048298,0,0
wbgene00048300,0,0
wbgene00048301,0,0
wbgene00048302,0,0
wbgene00048305,0,0
wbgene00048309,0,0
wbgene00048306,0,0
wbgene00048311,0,0
wbgene00048313,0,0
wbgene00048314,0,0
wbgene00048315,0,0
wbgene00048317,0,0
wbgene00048326,0,0
wbgene00048321,0,0
wbgene00048328,0,0
wbgene00048330,0,0
wbgene00048334,0,0
wbgene00048336,0,0
wbgene00048338,0,0
wbgene00048339,0,0
wbgene00048340,0,0
wbgene00048342,0,0
wbgene00048343,0,0
wbgene00048344,0,0
wbgene00048345,0,0
wbgene00048346,0,0
wbgene00048348,0,0
wbgene00048350,0,0
wbgene00048351,0,0
wbgene00048355,0,0
wbgene00048353,0,0
wbgene00048357,0,0
wbgene00048358,0,0
wbgene00048359,0,0
wbgene00048360,0,0
wbgene00048361,0,0
wbgene00048364,0,0
wbgene00048363,0,0
wbgene00048366,0,0
wbgene00048368,0,0
wbgene00048367,0,0
wbgene00048369,0,0
wbgene00048370,0,0
wbgene00048371,0,0
wbgene00048372,0,0
wbgene00048374,0,0
wbgene00048379,0,0
wbgene00048380,0,0
wbgene00048381,0,0
wbgene00048382,0,0
wbgene00048383,0,0
wbgene00048384,0,0
wbgene00048385,0,0
wbgene00048386,0,0
wbgene00048387,0,0
wbgene00048389,0,0
wbgene00048395,0,0
wbgene00048393,0,0
wbgene00048397,0,0
wbgene00048398,0,0
wbgene00048400,0,0
wbgene00048401,0,0
wbgene00048404,0,0
wbgene00048408,0,0
wbgene00048409,0,0
wbgene00048410,0,0
wbgene00048411,0,0
wbgene00048412,0,0
wbgene00048414,0,0
wbgene00048415,0,0
wbgene00048416,0,0
wbgene00048418,0,0
wbgene00048419,0,0
wbgene00048421,0,0
wbgene00048422,0,0
wbgene00048424,0,0
wbgene00048427,0,0
wbgene00048429,0,0
wbgene00048428,0,0
wbgene00048431,0,0
wbgene00048432,0,0
wbgene00048433,0,0
wbgene00048434,0,0
wbgene00048437,0,0
wbgene00048439,0,0
wbgene00048441,0,0
wbgene00048443,0,0
wbgene00048444,0,0
wbgene00048446,0,0
wbgene00048445,0,0
wbgene00048447,0,0
wbgene00048449,0,0
wbgene00048448,0,0
wbgene00048451,0,0
wbgene00048452,0,0
wbgene00048453,0,0
wbgene00048454,0,0
wbgene00048455,0,0
wbgene00048456,0,0
wbgene00048457,0,0
wbgene00048459,0,0
wbgene00048460,0,0
wbgene00048462,0,0
wbgene00048463,0,0
wbgene00048464,0,0
wbgene00048466,0,0
wbgene00048467,0,0
wbgene00048468,0,0
wbgene00048470,0,0
wbgene00048469,0,0
wbgene00048471,0,0
wbgene00048472,0,0
wbgene00048475,0,0
wbgene00048479,0,0
wbgene00048477,0,0
wbgene00048480,0,0
wbgene00048483,0,0
wbgene00048482,0,0
wbgene00048484,0,0
wbgene00048485,0,0
wbgene00048486,0,0
wbgene00048487,0,0
wbgene00048488,0,0
wbgene00048491,0,0
wbgene00048489,0,0
wbgene00048492,0,0
wbgene00048493,0,0
wbgene00048495,0,0
wbgene00048497,0,0
wbgene00048498,0,0
wbgene00048500,0,0
wbgene00048501,0,0
wbgene00048502,0,0
wbgene00048503,0,0
wbgene00048504,0,0
wbgene00048506,0,0
wbgene00048507,0,0
wbgene00048508,0,0
wbgene00048509,0,0
wbgene00048510,0,0
wbgene00048512,0,0
wbgene00048513,0,0
wbgene00048517,0,0
wbgene00048515,0,0
wbgene00048520,0,0
wbgene00048526,0,0
wbgene00048521,0,0
wbgene00048527,0,0
wbgene00048528,0,0
wbgene00048530,0,0
wbgene00048532,0,0
wbgene00048531,0,0
wbgene00048533,0,0
wbgene00048535,0,0
wbgene00048534,0,0
wbgene00048538,0,0
wbgene00048539,0,0
wbgene00048540,0,0
wbgene00048541,0,0
wbgene00048542,0,0
wbgene00048543,0,0
wbgene00048544,0,0
wbgene00048545,0,0
wbgene00048546,0,0
wbgene00048547,0,0
wbgene00048548,0,0
wbgene00048549,0,0
wbgene00048550,0,0
wbgene00048551,0,0
wbgene00048552,0,0
wbgene00048554,0,0
wbgene00048557,0,0
wbgene00048558,0,0
wbgene00048559,0,0
wbgene00048561,0,0
wbgene00048560,0,0
wbgene00048562,0,0
wbgene00048565,0,0
wbgene00048564,0,0
wbgene00048566,0,0
wbgene00048567,0,0
wbgene00048568,0,0
wbgene00048571,0,0
wbgene00048569,0,0
wbgene00048572,0,0
wbgene00048573,0,0
wbgene00048574,0,0
wbgene00048576,0,0
wbgene00048577,0,0
wbgene00048578,0,0
wbgene00048579,0,0
wbgene00048580,0,0
wbgene00048581,0,0
wbgene00048582,0,0
wbgene00048584,0,0
wbgene00048585,0,0
wbgene00048586,0,0
wbgene00048587,0,0
wbgene00048588,0,0
wbgene00048589,0,0
wbgene00048590,0,0
wbgene00048592,0,0
wbgene00048591,0,0
wbgene00048593,0,0
wbgene00048594,0,0
wbgene00048595,0,0
wbgene00048598,0,0
wbgene00048596,0,0
wbgene00048599,0,0
wbgene00048601,0,0
wbgene00048602,0,0
wbgene00048604,0,0
wbgene00048605,0,0
wbgene00048607,0,0
wbgene00048606,0,0
wbgene00048608,0,0
wbgene00048610,0,0
wbgene00048611,0,0
wbgene00048613,0,0
wbgene00048612,0,0
wbgene00048614,0,0
wbgene00048615,0,0
wbgene00048618,0,0
wbgene00048619,0,0
wbgene00048620,0,0
wbgene00048623,0,0
wbgene00048622,0,0
wbgene00048628,0,0
wbgene00048632,0,0
wbgene00048630,0,0
wbgene00048634,0,0
wbgene00048635,0,0
wbgene00048636,0,0
wbgene00048638,0,0
wbgene00048637,0,0
wbgene00048641,0,0
wbgene00048642,0,0
wbgene00048644,0,0
wbgene00048645,0,0
wbgene00048646,0,0
wbgene00048648,0,0
wbgene00048649,0,0
wbgene00048653,0,0
wbgene00048656,0,0
wbgene00048659,0,0
wbgene00048660,0,0
wbgene00048665,0,0
wbgene00048663,0,0
wbgene00048666,0,0
wbgene00048667,0,0
wbgene00048668,0,0
wbgene00048669,0,0
wbgene00048671,0,0
wbgene00048672,0,0
wbgene00048673,0,0
wbgene00048674,0,0
wbgene00048675,0,0
wbgene00048676,0,0
wbgene00048677,0,0
wbgene00048678,0,0
wbgene00048679,0,0
wbgene00048681,0,0
wbgene00048684,0,0
wbgene00048687,0,0
wbgene00048686,0,0
wbgene00048688,0,0
wbgene00048690,0,0
wbgene00048689,0,0
wbgene00048693,0,0
wbgene00048694,0,0
wbgene00048695,0,0
wbgene00048696,0,0
wbgene00048697,0,0
wbgene00048698,0,0
wbgene00048699,0,0
wbgene00048702,0,0
wbgene00048701,0,0
wbgene00048703,0,0
wbgene00048708,0,0
wbgene00048704,0,0
wbgene00048709,0,0
wbgene00048710,0,0
wbgene00048718,0,0
wbgene00048721,0,0
wbgene00048719,0,0
wbgene00048722,0,0
wbgene00048725,0,0
wbgene00048726,0,0
wbgene00048728,0,0
wbgene00048729,0,0
wbgene00048734,0,0
wbgene00048732,0,0
wbgene00048736,0,0
wbgene00048740,0,0
wbgene00048744,0,0
wbgene00048749,0,0
wbgene00048750,0,0
wbgene00048751,0,0
wbgene00048753,0,0
wbgene00048754,0,0
wbgene00048755,0,0
wbgene00048757,0,0
wbgene00048756,0,0
wbgene00048761,0,0
wbgene00048762,0,0
wbgene00048767,0,0
wbgene00048770,0,0
wbgene00048769,0,0
wbgene00048771,0,0
wbgene00048773,0,0
wbgene00048774,0,0
wbgene00048776,0,0
wbgene00048775,0,0
wbgene00048783,0,0
wbgene00048785,0,0
wbgene00048787,0,0
wbgene00048789,0,0
wbgene00048788,0,0
wbgene00048790,0,0
wbgene00048791,0,0
wbgene00048793,0,0
wbgene00048794,0,0
wbgene00048796,0,0
wbgene00048797,0,0
wbgene00048800,0,0
wbgene00048802,0,0
wbgene00048801,0,0
wbgene00048804,0,0
wbgene00048805,0,0
wbgene00048806,0,0
wbgene00048809,0,0
wbgene00048811,0,0
wbgene00048813,0,0
wbgene00048814,0,0
wbgene00048816,0,0
wbgene00048817,0,0
wbgene00048821,0,0
wbgene00048819,0,0
wbgene00048822,0,0
wbgene00048824,0,0
wbgene00048828,0,0
wbgene00048831,0,0
wbgene00048829,0,0
wbgene00048832,0,0
wbgene00048837,0,0
wbgene00048834,0,0
wbgene00048840,0,0
wbgene00048841,0,0
wbgene00048842,0,0
wbgene00048844,0,0
wbgene00048850,0,0
wbgene00048854,0,0
wbgene00048852,0,0
wbgene00048855,0,0
wbgene00048857,0,0
wbgene00048858,0,0
wbgene00048861,0,0
wbgene00048863,0,0
wbgene00048864,0,0
wbgene00048866,0,0
wbgene00048872,0,0
wbgene00048876,0,0
wbgene00048878,0,0
wbgene00048877,0,0
wbgene00048879,0,0
wbgene00048880,0,0
wbgene00048882,0,0
wbgene00048888,0,0
wbgene00048883,0,0
wbgene00048890,0,0
wbgene00048891,0,0
wbgene00048892,0,0
wbgene00048894,0,0
wbgene00048902,0,0
wbgene00048905,0,0
wbgene00048906,0,0
wbgene00048908,0,0
wbgene00048909,0,0
wbgene00048912,0,0
wbgene00048911,0,0
wbgene00048916,0,0
wbgene00048917,0,0
wbgene00048920,0,0
wbgene00048921,0,0
wbgene00048922,0,0
wbgene00048923,0,0
wbgene00048926,0,0
wbgene00048929,0,0
wbgene00048928,0,0
wbgene00048930,0,0
wbgene00048933,0,0
wbgene00048932,0,0
wbgene00048934,0,0
wbgene00048935,0,0
wbgene00048939,0,0
wbgene00048941,0,0
wbgene00048942,0,0
wbgene00048944,0,0
wbgene00048945,0,0
wbgene00048946,0,0
wbgene00048947,0,0
wbgene00048948,0,0
wbgene00048951,0,0
wbgene00048955,0,0
wbgene00048952,0,0
wbgene00048956,0,0
wbgene00048957,0,0
wbgene00048959,0,0
wbgene00048960,0,0
wbgene00048962,0,0
wbgene00048964,0,0
wbgene00048966,0,0
wbgene00048967,0,0
wbgene00048971,0,0
wbgene00048972,0,0
wbgene00048973,0,0
wbgene00048974,0,0
wbgene00048976,0,0
wbgene00048980,0,0
wbgene00048978,0,0
wbgene00048983,0,0
wbgene00048985,0,0
wbgene00048984,0,0
wbgene00048987,0,0
wbgene00048991,0,0
wbgene00048992,0,0
wbgene00048996,0,0
wbgene00048993,0,0
wbgene00049001,0,0
wbgene00049002,0,0
wbgene00049004,0,0
wbgene00049005,0,0
wbgene00049007,0,0
wbgene00049010,0,0
wbgene00049016,0,0
wbgene00049022,0,0
wbgene00049023,0,0
wbgene00049028,0,0
wbgene00049030,0,0
wbgene00049032,0,0
wbgene00049033,0,0
wbgene00049037,0,0
wbgene00049045,0,0
wbgene00049046,0,0
wbgene00049050,0,0
wbgene00049052,0,0
wbgene00049054,0,0
wbgene00049059,0,0
wbgene00049057,0,0
wbgene00049064,0,0
wbgene00049068,0,0
wbgene00049065,0,0
wbgene00049074,0,0
wbgene00049075,0,0
wbgene00049079,0,0
wbgene00049081,0,0
wbgene00049083,0,0
wbgene00049087,0,0
wbgene00049089,0,0
wbgene00049092,0,0
wbgene00049091,0,0
wbgene00049094,0,0
wbgene00049096,0,0
wbgene00049095,0,0
wbgene00049097,0,0
wbgene00049098,0,0
wbgene00049100,0,0
wbgene00049102,0,0
wbgene00049103,0,0
wbgene00049104,0,0
wbgene00049106,0,0
wbgene00049113,0,0
wbgene00049107,0,0
wbgene00049114,0,0
wbgene00049117,0,0
wbgene00049116,0,0
wbgene00049119,0,0
wbgene00049122,0,0
wbgene00049123,0,0
wbgene00049125,0,0
wbgene00049124,0,0
wbgene00049129,0,0
wbgene00049130,0,0
wbgene00049131,0,0
wbgene00049132,0,0
wbgene00049133,0,0
wbgene00049137,0,0
wbgene00049138,0,0
wbgene00049140,0,0
wbgene00049139,0,0
wbgene00049141,0,0
wbgene00049143,0,0
wbgene00049144,0,0
wbgene00049145,0,0
wbgene00049146,0,0
wbgene00049147,0,0
wbgene00049148,0,0
wbgene00049151,0,0
wbgene00049154,0,0
wbgene00049157,0,0
wbgene00049164,0,0
wbgene00049167,0,0
wbgene00049165,0,0
wbgene00049171,0,0
wbgene00049173,0,0
wbgene00049175,0,0
wbgene00049178,0,0
wbgene00049180,0,0
wbgene00049182,0,0
wbgene00049188,0,0
wbgene00049191,0,0
wbgene00049189,0,0
wbgene00049193,0,0
wbgene00049195,0,0
wbgene00049196,0,0
wbgene00049198,0,0
wbgene00049199,0,0
wbgene00049203,0,0
wbgene00049209,0,0
wbgene00049211,0,0
wbgene00049212,0,0
wbgene00049215,0,0
wbgene00049213,0,0
wbgene00049216,0,0
wbgene00049217,0,0
wbgene00049219,0,0
wbgene00049221,0,0
wbgene00049227,0,0
wbgene00049228,0,0
wbgene00049233,0,0
wbgene00049234,0,0
wbgene00049236,0,0
wbgene00049243,0,0
wbgene00049248,0,0
wbgene00049250,0,0
wbgene00049249,0,0
wbgene00049253,0,0
wbgene00049257,0,0
wbgene00049258,0,0
wbgene00049260,0,0
wbgene00049261,0,0
wbgene00049262,0,0
wbgene00049264,0,0
wbgene00049269,0,0
wbgene00049266,0,0
wbgene00049271,0,0
wbgene00049276,0,0
wbgene00049277,0,0
wbgene00049278,0,0
wbgene00049280,0,0
wbgene00049281,0,0
wbgene00049284,0,0
wbgene00049286,0,0
wbgene00049287,0,0
wbgene00049288,0,0
wbgene00049289,0,0
wbgene00049290,0,0
wbgene00049291,0,0
wbgene00049294,0,0
wbgene00049295,0,0
wbgene00049298,0,0
wbgene00049299,0,0
wbgene00049301,0,0
wbgene00049305,0,0
wbgene00049307,0,0
wbgene00049308,0,0
wbgene00049311,0,0
wbgene00049310,0,0
wbgene00049312,0,0
wbgene00049313,0,0
wbgene00049314,0,0
wbgene00049316,0,0
wbgene00049315,0,0
wbgene00049319,0,0
wbgene00049329,0,0
wbgene00049323,0,0
wbgene00049330,0,0
wbgene00049332,0,0
wbgene00049333,0,0
wbgene00049335,0,0
wbgene00049337,0,0
wbgene00049339,0,0
wbgene00049342,0,0
wbgene00049344,0,0
wbgene00049343,0,0
wbgene00049345,0,0
wbgene00049346,0,0
wbgene00049347,0,0
wbgene00049350,0,0
wbgene00049349,0,0
wbgene00049353,0,0
wbgene00049354,0,0
wbgene00049355,0,0
wbgene00049358,0,0
wbgene00049361,0,0
wbgene00049362,0,0
wbgene00049364,0,0
wbgene00049365,0,0
wbgene00049367,0,0
wbgene00049369,0,0
wbgene00049371,0,0
wbgene00049372,0,0
wbgene00049374,0,0
wbgene00049376,0,0
wbgene00049375,0,0
wbgene00049377,0,0
wbgene00049378,0,0
wbgene00049379,0,0
wbgene00049380,0,0
wbgene00049381,0,0
wbgene00049385,0,0
wbgene00049383,0,0
wbgene00049387,0,0
wbgene00049388,0,0
wbgene00049389,0,0
wbgene00049390,0,0
wbgene00049391,0,0
wbgene00049393,0,0
wbgene00049395,0,0
wbgene00049396,0,0
wbgene00049397,0,0
wbgene00049399,0,0
wbgene00049400,0,0
wbgene00049402,0,0
wbgene00049404,0,0
wbgene00049405,0,0
wbgene00049407,0,0
wbgene00049408,0,0
wbgene00049411,0,0
wbgene00049412,0,0
wbgene00049418,0,0
wbgene00049421,0,0
wbgene00049422,0,0
wbgene00049427,0,0
wbgene00049429,0,0
wbgene00049431,0,0
wbgene00049432,0,0
wbgene00049434,0,0
wbgene00049435,0,0
wbgene00049440,0,0
wbgene00049439,0,0
wbgene00049441,0,0
wbgene00049444,0,0
wbgene00049443,0,0
wbgene00049445,0,0
wbgene00049447,0,0
wbgene00049446,0,0
wbgene00049449,0,0
wbgene00049450,0,0
wbgene00049452,0,0
wbgene00049453,0,0
wbgene00049455,0,0
wbgene00049457,0,0
wbgene00049458,0,0
wbgene00049459,0,0
wbgene00049461,0,0
wbgene00049463,0,0
wbgene00049462,0,0
wbgene00049464,0,0
wbgene00049466,0,0
wbgene00049465,0,0
wbgene00049467,0,0
wbgene00049469,0,0
wbgene00049468,0,0
wbgene00049470,0,0
wbgene00049473,0,0
wbgene00049472,0,0
wbgene00049476,0,0
wbgene00049477,0,0
wbgene00049479,0,0
wbgene00049480,0,0
wbgene00049483,0,0
wbgene00049486,0,0
wbgene00049485,0,0
wbgene00049489,0,0
wbgene00049491,0,0
wbgene00049492,0,0
wbgene00049495,0,0
wbgene00049494,0,0
wbgene00049497,0,0
wbgene00049498,0,0
wbgene00049499,0,0
wbgene00049503,0,0
wbgene00049500,0,0
wbgene00049505,0,0
wbgene00049507,0,0
wbgene00049506,0,0
wbgene00049508,0,0
wbgene00049510,0,0
wbgene00049509,0,0
wbgene00049511,0,0
wbgene00049512,0,0
wbgene00049513,0,0
wbgene00049514,0,0
wbgene00049516,0,0
wbgene00049517,0,0
wbgene00049518,0,0
wbgene00049520,0,0
wbgene00049521,0,0
wbgene00049523,0,0
wbgene00049522,0,0
wbgene00049524,0,0
wbgene00049529,0,0
wbgene00049527,0,0
wbgene00049530,0,0
wbgene00049531,0,0
wbgene00049532,0,0
wbgene00049535,0,0
wbgene00049536,0,0
wbgene00049538,0,0
wbgene00049541,0,0
wbgene00049542,0,0
wbgene00049543,0,0
wbgene00049544,0,0
wbgene00049547,0,0
wbgene00049548,0,0
wbgene00049552,0,0
wbgene00049553,0,0
wbgene00049554,0,0
wbgene00049555,0,0
wbgene00049557,0,0
wbgene00049559,0,0
wbgene00049558,0,0
wbgene00049560,0,0
wbgene00049563,0,0
wbgene00049564,0,0
wbgene00049566,0,0
wbgene00049567,0,0
wbgene00049569,0,0
wbgene00049571,0,0
wbgene00049572,0,0
wbgene00049576,0,0
wbgene00049578,0,0
wbgene00049579,0,0
wbgene00049581,0,0
wbgene00049584,0,0
wbgene00049586,0,0
wbgene00049587,0,0
wbgene00049588,0,0
wbgene00049589,0,0
wbgene00049591,0,0
wbgene00049595,0,0
wbgene00049596,0,0
wbgene00049599,0,0
wbgene00049602,0,0
wbgene00049604,0,0
wbgene00049605,0,0
wbgene00049606,0,0
wbgene00049609,0,0
wbgene00049607,0,0
wbgene00049610,0,0
wbgene00049611,0,0
wbgene00049612,0,0
wbgene00049614,0,0
wbgene00049613,0,0
wbgene00049617,0,0
wbgene00049621,0,0
wbgene00049620,0,0
wbgene00049622,0,0
wbgene00049623,0,0
wbgene00049625,0,0
wbgene00049626,0,0
wbgene00049627,0,0
wbgene00049629,0,0
wbgene00049631,0,0
wbgene00049639,0,0
wbgene00049636,0,0
wbgene00049640,0,0
wbgene00049642,0,0
wbgene00049644,0,0
wbgene00049645,0,0
wbgene00049646,0,0
wbgene00049647,0,0
wbgene00049649,0,0
wbgene00049653,0,0
wbgene00049656,0,0
wbgene00049657,0,0
wbgene00049659,0,0
wbgene00049660,0,0
wbgene00049662,0,0
wbgene00049663,0,0
wbgene00049664,0,0
wbgene00049669,0,0
wbgene00049665,0,0
wbgene00049674,0,0
wbgene00049678,0,0
wbgene00049677,0,0
wbgene00049679,0,0
wbgene00049682,0,0
wbgene00049680,0,0
